FlightDateTime,date_time,DATAH,filename,DOY,daytime,file_records,used_records,tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,rho_a,c_p,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,u,max_wind_speed,wind_dir,yaw,pitch,roll,ustar,TKE,L,zeta,beta,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,ALB_1_1_1,LOGGERPOWER_1_1_1,LOGGERTEMP_1_1_1,VIN_1_1_1,LW_IN,LW_OUT,PPFD_1_1_1,P_RAIN_1_1_1,h_r,R_n,SHFHEATER_1_1_1,SHFSENS_1_1_1,SHFSENS_2_1_1,SHFSENS_3_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SW_IN,SW_OUT,T_a,TCNR4_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,VERSION_1_1_1,CHK,_0_0_1,RECORD,DOYMET,BattV_Min,PanelTemp_C,TTmV_1,IRT1_SBT_C,IRT1_TT_C,IRT1_SBT_C_Avg,IRT1_SBT_C_Std,IRT1_TT_C_Avg,IRT1_TT_C_Std,TTmV_2,IRT2_SBT_C,IRT2_TT_C,IRT2_SBT_C_Avg,IRT2_SBT_C_Std,IRT2_TT_C_Avg,IRT2_TT_C_Std,TTmV_3,IRT3_SBT_C,IRT3_TT_C,IRT3_SBT_C_Avg,IRT3_SBT_C_Std,IRT3_TT_C_Avg,IRT3_TT_C_Std,p_a,e_a,T_c,G,P,Q_av,EBR,SW_IN_raw,R_n_raw,T_s_IRT,T_s_CNR4,r_H_IRT,r_H_CNR4,r_aH_brut,FLAG,H_corr_bowen,LE_corr_bowen,H_corr_H,LE_corr_H,H_corr_LE,LE_corr_LE,DayFrac,DayFrac_DST,Soil,T_a_HMP
2021-03-18 15:30:00-07:00,2021-03-18 14:30:00,DATA,2021-03-18T140000_smart3-00269.ghg,77.604,1,18000,18000,-0.172535,1,,163.77,0,,153.66,0.0,,-13.4939,0.0,,3.45639,0.0,,,,,,,,,,,,,,4.88403e-10,1.22838e-11,,,17.2418,412.256,416.575,0.0,0,433.646,10.3686,10.4772,0.0,0,,,,,9,,,,,9,289.023,287.098,99828.9,1.20664,1011.05,0.0239102,0.223974,0.0078143,1035.36,1588.35,0.00647609,65.1848,552.986,280.637,1.07226,-4.0295,0.31662,4.18173,-1.64647e-13,2.83267e-14,4.18173,9.31789,252.197,284.901,4.3423,,0.378137,2.1701,-28.7643,-0.127676,1.06579,-0.355005,0,48.8554,-7.41399,16.7705,41.7608,63.6879,89.3232,133.822,-0.170396,1.01255,168.017,1.02629,130.566,1.09563,-20.9751,1.09563,2.93692,1.09563,,,,,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,3,1,1,8,15,16,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,87.0,1.84895,2.23124,0.260003,0.436658,0.0102778,339.365,,,0.137722,-0.0209751,2.93692,,,11.98,412.255,10.3686,7.40846,89.0551,0.174147,1,18.85,11.9602,305.299,424.925,1464.19,0.0,65.9782,502.982,0.0,67.4538,58.1544,61.6264,96.827,100.38,93.2803,0.212958,0.24835,,753.835,131.227,287.272,16.6496,295.685,287.493,,3,239,,1691.5,77.0,11.988,18.182333333333336,0.16356666666666667,18.502333333333336,29.976,18.505333333333333,0.016033333333333333,29.991666666666667,0.5196333333333334,0.0809,18.305666666666664,24.554666666666666,18.309666666666665,0.016933333333333335,24.47533333333333,0.5131,0.0771,17.98933333333333,23.764333333333337,17.984666666666666,0.014633333333333333,23.976666666666667,0.5141333333333333,99.82889999999999,1.0353599999999998,299.29788888888885,96.8291,0.0,406.15290000000005,88.72290000000004,753.835,502.982,299.6994409728899,294.58467941508974,92.62111198368557,54.50104333493512,38.75218582783903,100.0,209.54434184859656,196.60855815140346,252.49290000000005,153.66,163.77,242.38290000000003,15.5,14.5,wet,287.272
2021-03-24 10:00:00-07:00,2021-03-24 09:00:00,DATA,2021-03-24T083000_smart3-00269.ghg,83.3749,1,18000,18000,-0.0459057,1,,103.22,0,,160.352,0.0,,-14.7467,0.0,,3.60684,0.0,,,,,,,,,,,,,,6.2058e-11,9.41774e-13,,,17.2998,415.008,417.638,-0.1,0,262.537,6.29803,6.33795,-0.1,0,,,,,9,,,,,9,288.364,287.073,99491.7,1.20453,1008.81,0.0239892,0.233723,0.00473091,626.77,1585.74,0.0039276,39.5253,958.973,273.501,-0.59139,1.29916,-0.10758,1.43148,4.96805e-16,3.58721e-15,1.43148,3.06397,64.6293,114.476,-4.31001,,0.19522,0.267576,-6.26046,-0.586618,0.643709,-0.435126,1,14.4826,6.0,11.0,19.0,29.0,47.0,110.0,-0.0453335,1.01262,110.548,1.0163,145.704,1.0699,-19.9672,1.0699,3.27735,1.0699,,,,,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,6,1,1,6,13,5,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,87.0,0.236033,0.216107,0.0830121,0.365257,0.0135652,425.663,,,0.0909756,-0.0199672,3.27735,,,11.9695,415.006,6.29789,0.250353,88.2716,0.21519,1,15.92,11.9499,276.464,407.859,1088.1,0.0,41.6097,297.512,0.0,79.6232,72.5798,71.7208,13.684,22.3031,-3.28582,0.177067,0.2422,,546.218,117.312,287.307,16.6917,284.629,287.486,,3,91,,10001.5,83.0,11.984666666666667,14.587666666666667,-0.0005333333333333335,13.205,12.820333333333334,13.171666666666665,0.02256666666666667,12.745000000000001,0.16953333333333334,0.010199999999999999,14.670333333333334,15.114,14.646999999999998,0.01566666666666667,15.022333333333334,0.29993333333333333,0.02256666666666667,14.364333333333333,15.872666666666667,14.326666666666666,0.023866666666666665,15.811333333333334,0.23166666666666666,99.4917,0.6267699999999999,287.6762222222222,10.900426666666666,0.0,286.61157333333335,23.03957333333335,546.218,297.512,287.97140666804256,291.58753440284437,7.833012661113112,50.46529751514024,88.54561773959539,100.0,112.24275188360929,174.36882144972407,126.25957333333335,160.352,103.22,183.39157333333335,10.0,9.0,wet,287.307
2021-03-24 11:30:00-07:00,2021-03-24 10:30:00,DATA,2021-03-24T100000_smart3-00269.ghg,83.4374,1,18000,18000,-0.0494086,1,,123.881,0,,213.971,0.0,,-14.8105,0.0,,4.83472,0.0,,,,,,,,,,,,,,-1.10528e-10,-1.18335e-12,,,16.9399,413.057,414.892,0.0,0,181.364,4.42233,4.44198,0.0,0,,,,,9,,,,,9,292.071,291.77,99483.4,1.18588,1007.9,0.0243837,0.31329,0.00326819,440.067,2139.25,0.00275591,20.5711,1699.19,268.715,0.677886,0.0644762,0.0269248,0.681477,6.00841e-14,-6.52472e-15,0.681477,3.39009,176.927,5.43327,2.26431,,0.204118,0.848973,-5.96107,-0.616081,0.578961,-0.50777,0,39.1989,-5.94858,13.4557,33.5066,51.0997,71.6681,107.372,-0.0484231,1.02035,133.71,1.01935,196.188,1.07128,-21.3066,1.07128,4.43291,1.07128,,,,,800000099,800000099,800000099,800000099,800000099,800011199,899999999,899999999,89999,89999,89,89,2,2,0,34,47,38,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,87.0,0.496179,1.07039,0.131382,0.414001,0.0116507,572.065,,,0.111869,-0.0213066,4.43291,,,11.9738,413.057,4.42231,-4.59045,88.3389,0.172802,1,22.1433,11.9517,294.541,453.986,1556.23,0.0,22.6353,515.976,0.0,79.6232,72.5798,71.7208,61.3923,79.822,41.3299,0.1806,0.240208,,816.471,141.05,291.733,23.4301,288.374,287.25,,3,80,,10091.5,83.0,11.984,20.108999999999998,0.09426666666666667,21.009,27.613666666666667,20.968,0.030500000000000003,27.538333333333334,0.3720333333333333,0.026866666666666667,21.394333333333336,23.270333333333333,21.357333333333333,0.033,23.257,0.4061666666666667,0.05883333333333333,21.034666666666666,25.377,21.0,0.02323333333333333,25.316,0.3016666666666667,99.48339999999999,0.440067,298.5204444444444,60.848066666666675,0.0,455.1279333333333,117.27593333333331,816.471,515.976,298.90858695985287,299.5540050289562,69.33507065161874,75.57150924144945,184.01393572319424,100.0,166.8828466584974,288.24508667483593,241.15693333333334,213.971,123.881,331.24693333333335,11.5,10.5,wet,291.733
2021-03-24 12:30:00-07:00,2021-03-24 11:30:00,DATA,2021-03-24T110000_smart3-00269.ghg,83.479,1,18000,18000,-0.151537,0,,192.62,0,,252.185,0.0,,-17.3243,0.0,,5.69573,0.0,,,,,,,,,,,,,,6.48314e-11,9.8258e-13,,,16.8503,410.461,413.03,0.1,0,255.382,6.22091,6.25985,0.1,0,,,,,9,,,,,9,292.472,291.326,99431.9,1.18626,1008.86,0.0243593,0.369083,0.00460198,618.723,2080.64,0.00387939,29.7371,1461.92,273.323,1.55507,-2.85355,0.252661,3.25957,-1.50549e-13,3.84749e-15,3.25957,7.44021,243.669,298.589,4.44565,,0.357412,1.48112,-20.5804,-0.178447,0.763806,-0.450319,0,54.6185,-8.28857,18.7488,46.6871,71.2007,99.86,149.609,-0.149837,1.01135,202.672,1.02196,225.145,1.08538,-26.6929,1.08538,5.08502,1.08538,,,,,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,1,4,15,18,20,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,87.0,1.4825,1.30397,0.175772,0.636512,0.0162677,668.675,,,0.169348,-0.0266929,5.08502,,,11.9795,410.459,6.22106,0.0498085,88.2583,0.162042,1,23.18,11.963,298.987,455.904,1725.26,0.0,31.8985,609.354,0.0,79.6232,72.5798,71.7208,80.4857,91.6994,65.2256,0.183533,0.240067,,914.442,148.17,291.477,21.7882,291.242,287.25,,3,72,,10151.5,83.0,11.982666666666667,22.496,0.1107,22.277333333333335,30.021,22.301333333333332,0.0245,30.089,0.6142666666666667,0.029733333333333334,22.233333333333334,24.34333333333333,22.26833333333333,0.03133333333333334,24.503,0.6191,0.06346666666666666,22.199,26.891000000000002,22.215666666666667,0.016533333333333334,26.933,0.4292666666666667,99.4319,0.6187229999999999,300.325,79.13689999999998,0.0,530.2171000000001,85.41210000000007,914.442,609.354,300.73195179989335,299.8740685405509,57.59566586283231,52.256863606188105,47.794529374053795,0.0,229.60717123683415,300.6099287631659,278.03210000000007,252.185,192.62,337.59710000000007,12.5,11.5,wet,291.477
2021-03-24 13:00:00-07:00,2021-03-24 12:00:00,DATA,2021-03-24T113000_smart3-00269.ghg,83.4999,1,18000,18000,-0.14124,0,,173.46,0,,237.005,0.0,,-15.5518,0.0,,5.35257,0.0,,,,,,,,,,,,,,1.49996e-10,2.12264e-12,,,16.878,411.211,413.618,0.1,0,238.847,5.8192,5.85326,0.1,0,,,,,9,,,,,9,292.294,291.264,99392.5,1.18623,1008.64,0.0243637,0.346847,0.00430402,578.54,2072.52,0.00362833,27.9148,1493.98,272.401,0.970376,-3.25086,0.269585,3.40329,2.75644e-14,8.88705e-15,3.40329,7.51049,252.561,286.62,4.54333,,0.345061,1.44188,-20.5581,-0.17864,0.731881,-0.420145,0,51.8003,-7.8609,17.7814,44.2781,67.5269,94.7075,141.889,-0.139635,1.01149,182.933,1.0226,211.938,1.08693,-24.0625,1.08693,4.78645,1.08693,,,,,800000099,800000099,800000099,800000099,800100099,800100099,899999999,899999999,89999,89999,89,89,3,6,1,3,8,10,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,87.0,1.00514,1.69159,0.187034,0.589022,0.0155354,668.943,,,0.152893,-0.0240625,4.78645,,,11.98,411.211,5.81939,-0.879554,88.2501,0.160348,1,22.84,11.9555,299.784,457.666,1739.36,0.0,30.321,618.748,0.0,79.6232,72.5798,71.7208,85.3286,93.6542,71.4887,0.185233,0.24085,,925.008,148.378,291.442,21.7445,292.48,287.372,,3,238,,10181.5,83.0,11.983666666666666,21.84,0.13286666666666666,21.299666666666667,30.584666666666667,21.299333333333333,0.0203,30.764333333333337,0.6821666666666667,0.06333333333333332,20.857666666666667,25.683666666666667,20.859333333333332,0.02146666666666667,25.651333333333334,0.5885,0.0858,21.438333333333333,27.828,21.438333333333333,0.013433333333333334,27.799,0.4709333333333333,99.3925,0.5785399999999999,301.22155555555554,83.4905,0.0,535.2575,124.79250000000005,925.008,618.748,301.63852552130356,300.1653018992163,70.45524338363222,60.27566518949002,45.76978242319449,0.0,226.19654769590588,309.06095230409414,298.25250000000005,237.005,173.46,361.7975,13.0,12.0,wet,291.442
2021-03-24 14:30:00-07:00,2021-03-24 13:30:00,DATA,2021-03-24T130000_smart3-00269.ghg,83.5624,1,18000,18000,-0.213083,0,,214.733,0,,230.684,0.0,,-16.8277,0.0,,5.2036,0.0,,,,,,,,,,,,,,-2.6357e-10,-3.52441e-12,,,17.0091,412.896,415.189,0.0,0,227.442,5.52117,5.55183,0.0,0,,,,,9,,,,,9,291.343,290.026,99331.4,1.19069,1008.45,0.0242751,0.337193,0.0040985,548.573,1916.73,0.00344212,28.6203,1368.16,271.675,1.58151,-3.81386,0.319255,4.14109,1.14029e-14,-1.54958e-14,4.14109,8.70728,246.901,292.523,4.42156,,0.423033,2.13182,-30.584,-0.120079,0.930854,-0.422739,0,54.8261,-8.32008,18.82,46.8646,71.4714,100.24,150.177,-0.210454,1.01249,222.076,1.02609,203.798,1.09517,-26.9042,1.09517,4.59713,1.09517,,,,,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,4,1,3,5,3,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,87.0,1.22622,2.7935,0.243916,0.611694,0.0153521,773.609,,,0.184948,-0.0269042,4.59713,,,11.98,412.895,5.52121,-1.62757,88.3131,0.1695,1,21.63,11.9627,298.282,447.155,1661.15,0.0,30.6393,587.139,0.0,71.7031,62.0705,64.9062,93.7817,98.5834,82.5639,0.188133,0.244,,886.498,150.486,290.215,20.0373,295.179,287.773,,3,57,,10271.5,83.0,11.984333333333334,20.927666666666667,0.12466666666666666,20.314666666666668,29.03166666666667,20.319333333333336,0.018333333333333333,28.971666666666668,0.8207333333333333,0.0666,19.678333333333335,24.75133333333333,19.685,0.019933333333333334,24.653000000000002,0.6942333333333333,0.07853333333333333,20.333333333333332,26.167333333333332,20.341,0.022166666666666668,26.13,0.6554,99.33139999999999,0.548573,299.73488888888886,91.64299999999999,0.0,495.49600000000004,50.07900000000001,886.498,587.139,300.13813020044006,298.4090894119654,55.594849879374344,45.90780948698879,39.38428975159619,0.0,238.87580080688434,256.6201991931157,264.812,230.684,214.733,280.76300000000003,14.5,13.5,wet,290.215
2021-03-26 11:30:00-07:00,2021-03-26 10:30:00,DATA,2021-03-26T100000_smart3-00269.ghg,85.4374,1,18000,18000,-0.205667,0,,180.865,0,,146.388,0.0,,-16.4364,0.0,,3.29029,0.0,,,,,,,,,,,,,,1.96736e-10,4.57235e-12,,,17.2934,413.785,417.803,0.0,0,401.918,9.61681,9.71019,0.0,0,,,,,9,,,,,9,288.513,286.295,99478.8,1.20612,1010.61,0.0239273,0.213211,0.00724256,956.925,1507.45,0.00600482,63.4799,550.52,279.489,-3.02575,1.24508,-0.202475,3.27817,-6.91976e-14,1.13763e-14,3.27817,7.07246,23.4193,157.633,-3.54112,,0.412939,1.27005,-33.8292,-0.10856,1.23551,-0.359328,0,53.1627,-8.06765,18.249,45.4427,69.303,97.1984,145.621,-0.203356,1.01136,185.061,1.02204,125.014,1.08558,-24.6512,1.08558,2.80987,1.08558,,,,,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,4,0,0,12,19,18,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,87.0,0.995941,1.29314,0.251023,0.594968,0.014708,204.925,,,0.151823,-0.0246512,2.80987,,,11.9717,413.784,9.61695,6.26447,87.4661,0.173358,1,16.4067,11.9556,292.621,427.463,1555.08,0.0,66.0245,538.749,0.0,79.677,74.075,72.3174,46.5268,67.6912,31.507,0.173533,0.2413,,814.803,141.212,286.385,16.4904,288.273,287.55,,3,74,,12971.5,85.0,11.984333333333334,15.065666666666667,0.17306666666666667,14.361333333333333,26.622666666666664,14.347333333333333,0.013766666666666667,26.51966666666667,0.41203333333333336,0.07493333333333332,14.537666666666667,20.351,14.522333333333334,0.0139,20.197333333333333,0.48136666666666666,0.07696666666666667,15.295,21.104,15.278666666666668,0.0115,21.051666666666666,0.3853,99.4788,0.9569249999999999,295.7395555555555,48.574999999999996,0.0,490.17400000000004,162.92100000000005,814.803,538.749,296.1210755473896,295.0695711848626,65.71299897143903,58.615939714156816,50.25305652074867,0.0,270.90758682120565,219.2664131787944,343.78600000000006,146.388,180.865,309.309,11.5,10.5,wet,286.385
2021-03-26 12:30:00-07:00,2021-03-26 11:30:00,DATA,2021-03-26T110000_smart3-00269.ghg,85.479,1,18000,18000,-0.178786,0,,198.555,0,,211.154,0.0,,-16.587,0.0,,4.75636,0.0,,,,,,,,,,,,,,-9.6781e-11,-2.23005e-12,,,17.1346,413.201,417.173,0.0,0,394.819,9.52107,9.6126,0.0,0,,,,,9,,,,,9,289.941,288.564,99486.6,1.19678,1010.61,0.024115,0.308212,0.00711463,947.473,1746.02,0.00594483,54.2649,798.542,279.345,-2.25197,1.53391,-0.176939,2.73048,-6.33661e-14,-5.64828e-15,2.73048,6.45049,36.2465,145.74,-3.71545,,0.38651,1.35174,-25.2713,-0.145323,0.940331,-0.424741,0,54.1851,-8.22279,18.6,46.3166,70.6357,99.0676,148.421,-0.176846,1.01097,206.527,1.01973,184.431,1.07993,-26.2061,1.07993,4.15439,1.07993,,,,,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,5,2,0,8,16,17,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,87.0,1.17449,1.3193,0.209692,0.742192,0.0163777,411.067,,,0.170758,-0.0262061,4.15439,,,11.9672,413.201,9.52092,6.11244,87.8452,0.161363,1,18.3,11.9648,299.279,449.044,1734.07,0.0,57.1401,612.837,0.0,79.677,74.075,72.3174,70.6266,94.9495,57.7935,0.17725,0.24155,,909.326,146.725,288.585,19.3521,290.651,287.55,,3,64,,13031.5,85.0,11.984666666666667,17.391000000000002,0.23253333333333334,16.676666666666666,32.81366666666666,16.650666666666666,0.021033333333333334,32.68066666666667,0.5598,0.10236666666666668,17.007333333333335,24.962,16.989333333333335,0.018333333333333333,24.732666666666667,0.5333333333333333,0.10250000000000001,17.907333333333334,25.625666666666667,17.885666666666665,0.016033333333333333,25.58566666666667,0.46780000000000005,99.48660000000001,0.947473,300.8163333333333,74.45653333333333,0.0,538.3804666666666,128.67146666666662,909.326,612.837,301.24723708673423,298.7563801088803,77.24414721985973,62.0490342407687,58.504106576776366,0.0,260.9123391455887,277.4681275210779,327.2264666666666,211.154,198.555,339.8254666666666,12.5,11.5,wet,288.585
2021-03-26 13:00:00-07:00,2021-03-26 12:00:00,DATA,2021-03-26T113000_smart3-00269.ghg,85.4999,1,18000,18000,-0.134306,0,,210.612,0,,221.646,0.0,,-16.0745,0.0,,4.99731,0.0,,,,,,,,,,,,,,1.88434e-10,4.28985e-12,,,17.0891,413.474,417.403,-0.1,0,389.048,9.41306,9.50251,-0.1,0,,,,,9,,,,,9,290.652,289.526,99487.6,1.19286,1010.57,0.0241951,0.323826,0.00701065,936.735,1856.68,0.00587715,50.4523,919.941,279.18,-1.62114,1.42563,-0.163319,2.16499,1.68378e-14,1.10265e-14,2.16499,6.07417,42.9687,138.672,-4.3263,,0.335546,1.34518,-15.5885,-0.235591,0.95022,-0.520684,0,49.3363,-7.48698,16.9356,42.172,64.3149,90.2025,135.14,-0.132839,1.01104,219.447,1.01772,194.603,1.07474,-26.4749,1.07474,4.38758,1.07474,,,,,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,1,7,3,8,15,16,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,87.0,1.13672,1.35386,0.199778,0.833215,0.0165273,460.271,,,0.182042,-0.0264749,4.38758,,,11.96,413.473,9.41315,5.94529,87.8897,0.158402,1,18.77,11.9538,302.887,456.952,1771.39,0.0,53.2483,627.576,0.0,79.677,74.075,72.3174,79.4818,105.018,70.5127,0.179025,0.24365,,928.758,147.117,289.433,20.5844,291.877,287.55,,3,3,,13061.5,85.0,11.984,18.110666666666667,0.2375,18.157,34.541000000000004,18.134333333333334,0.019399999999999997,34.643,0.5330666666666667,0.10646666666666667,18.231333333333335,26.488333333333333,18.212666666666667,0.019066666666666666,26.526666666666664,0.5747333333333333,0.1035,19.125,26.895,19.099666666666668,0.020533333333333334,27.011666666666667,0.5199,99.4876,0.936735,302.54377777777773,85.00416666666666,0.0,542.5718333333334,110.31383333333346,928.758,627.576,302.98743690241395,300.06995464310774,77.69463931629974,60.97150035593978,69.22684869705559,0.0,264.3609579510386,278.2108753822949,320.92583333333346,221.646,210.612,331.95983333333345,13.0,12.0,wet,289.433
2021-03-26 14:00:00-07:00,2021-03-26 13:00:00,DATA,2021-03-26T123000_smart3-00269.ghg,85.5415,1,18000,18000,-0.0571275,1,,194.516,0,,187.256,0.0,,-14.9069,0.0,,4.22545,0.0,,,,,,,,,,,,,,3.27428e-10,7.56559e-12,,,17.0281,413.185,417.168,-0.1,0,393.453,9.5471,9.63913,-0.1,0,,,,,9,,,,,9,291.255,290.391,99497.8,1.18937,1010.66,0.0242649,0.273809,0.00709002,950.17,1961.46,0.00596114,48.4421,1011.29,279.387,-0.995624,0.665047,-0.0756019,1.1997,6.14479e-14,1.92287e-14,1.1997,5.73403,40.9673,146.258,-3.61304,,0.219161,1.84021,-4.70344,-0.780812,1.03877,-0.738358,0,38.9985,-5.91818,13.3869,33.3353,50.8385,71.3017,106.823,-0.0563464,1.01386,202.022,1.01642,164.374,1.06921,-24.4497,1.06921,3.70913,1.06921,,,,,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,1,0,0,16,19,21,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,87.0,2.69284,0.834178,0.153415,0.736353,0.0141568,759.692,,,0.168063,-0.0244497,3.70913,,,11.98,413.186,9.54723,6.14029,87.9402,0.160335,1,19.91,11.9597,306.05,462.796,1753.08,0.0,51.2741,615.123,0.0,71.5174,62.5589,65.8241,100.388,134.352,99.3008,0.18155,0.242,,919.253,147.383,290.18,21.5306,294.27,287.799,,3,105,,13121.5,85.0,11.984,19.615000000000002,0.2377,19.857333333333333,36.18666666666666,19.859666666666666,0.017733333333333334,36.168,0.6653,0.10116666666666667,19.765,27.593666666666664,19.766666666666666,0.0145,27.66033333333333,0.6031,0.08993333333333334,21.107333333333333,27.821,21.11,0.015633333333333332,27.851666666666667,0.5605,99.4978,0.95017,303.71,111.34693333333333,0.0,503.77606666666674,122.00406666666672,919.253,615.123,304.16040477218456,301.0282891503146,86.51881729379593,67.1354772798668,99.03440643728064,100.0,256.67808373514384,247.09798293152284,316.5200666666667,187.256,194.516,309.2600666666667,14.0,13.0,wet,290.18
2021-03-30 09:30:00-07:00,2021-03-30 08:30:00,DATA,2021-03-30T080000_smart3-00269.ghg,89.3541,1,18000,18000,-0.0305821,0,,63.4103,0,,81.4565,0.0,,-9.86507,0.0,,1.83256,0.0,,,,,,,,,,,,,,-1.81911e-11,-4.45632e-13,,,17.2182,414.496,418.748,-0.1,0,421.798,10.154,10.2582,-0.1,0,,,,,9,,,,,9,289.237,287.264,99210.5,1.19857,1010.93,0.0240732,0.11875,0.0076008,1007.65,1605.51,0.00634155,62.7622,597.857,280.241,-1.45576,1.78153,-0.199521,2.3093,-1.10345e-14,-1.05651e-15,2.3093,4.27359,51.206,129.254,-4.95646,,0.159736,0.303595,-5.57498,-0.658747,0.778456,-0.327622,1,34.7803,15.0,27.0,45.0,68.0,108.0,241.0,-0.0302504,1.01096,66.8324,1.01818,71.7615,1.07598,-12.7898,1.07598,1.61444,1.07598,,,,,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,2,6,0,1,18,14,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,87.0,0.285502,0.237231,0.0844564,0.190886,0.00910905,264.711,,,0.0551572,-0.0127898,1.61444,,,12.009,414.496,10.154,7.01419,87.3722,0.219841,1,15.5733,11.9563,290.616,403.08,929.085,0.0,65.1446,270.826,0.0,77.4616,74.8121,71.0157,3.10359,1.10229,-11.6651,0.160367,0.235967,,491.048,107.758,287.62,16.6461,286.651,289.525,,3,228,0.0,18611.5,89.0,11.981666666666666,12.223,0.020266666666666665,12.211333333333332,13.445666666666666,12.157333333333334,0.03326666666666667,13.367666666666667,0.11753333333333334,0.013600000000000001,14.528666666666668,15.278666666666668,14.463,0.041666666666666664,15.209,0.13263333333333333,0.03646666666666667,14.225,16.85533333333333,14.158999999999999,0.0406,16.766333333333332,0.1411666666666667,99.2105,1.00765,288.2643333333333,-2.486406666666667,0.0,273.3124066666667,128.44560666666666,491.048,270.826,288.5307217994739,290.6806134541857,17.441866940722885,58.615938100670405,53.50012649873518,0.0,119.63280544924947,153.6796012174172,191.85590666666667,81.4565,63.4103,209.90210666666667,9.5,8.5,wet,287.62
