FlightDateTime,Flight,Model,Variable,MEAN,MAX,MIN,MEDIAN,STD,SRC_WT_MEAN
2022-01-25 10:30:00-08:00,2022-01-25 10:00:41.600000-08:00,Brutsaert,LE,262.7029818648208,387.2620849609375,32.687169375457785,262.16911888524464,24.14501913674475,179.5027229926646
2022-01-25 10:30:00-08:00,2022-01-25 10:00:41.600000-08:00,Brutsaert,ET,0.3833988876982117,0.5651852581487437,0.04770491865601377,0.38261974742694405,0.03523817436242463,0.2619732134201698
2022-01-25 10:30:00-08:00,2022-01-25 10:00:41.600000-08:00,Brutsaert,EF,0.7582527719398693,1.0,0.1169169154449858,0.7583035597420688,0.055269559627213236,0.5193871376297352
2022-01-25 10:30:00-08:00,2022-01-25 10:00:41.600000-08:00,Bowen,zeta,,,,,,
2022-01-25 10:30:00-08:00,2022-01-25 10:00:41.600000-08:00,Bowen,u_star,,,,,,
2022-01-25 10:30:00-08:00,2022-01-25 10:00:41.600000-08:00,Bowen,Psi_M,,,,,,
2022-01-25 10:30:00-08:00,2022-01-25 10:00:41.600000-08:00,Bowen,Psi_H,,,,,,
2022-01-25 10:30:00-08:00,2022-01-25 10:00:41.600000-08:00,Bowen,r_aH,,,,,,
2022-01-25 10:30:00-08:00,2022-01-25 10:00:41.600000-08:00,Bowen,r_bH,,,,,,
2022-01-25 10:30:00-08:00,2022-01-25 10:00:41.600000-08:00,Bowen,r_H,78.63612365722656,944.9314575195312,-43.520084381103516,77.79791259765625,39.00025939941406,67.82016227450168
2022-01-25 10:30:00-08:00,2022-01-25 10:00:41.600000-08:00,Bowen,L,,,,,,
2022-01-25 10:30:00-08:00,2022-01-25 10:00:41.600000-08:00,Bowen,H,71.63825225830078,81.106201171875,33.241851806640625,72.1620101928711,23.778125762939453,61.426284559322085
2022-01-25 10:30:00-08:00,2022-01-25 10:00:41.600000-08:00,Bowen,LE,270.41644287109375,306.1558837890625,125.47978210449219,272.3937683105469,95.11189270019531,231.8690405829935
2022-01-25 10:30:00-08:00,2022-01-25 10:00:41.600000-08:00,Bowen,ET,0.3946573734283447,0.44681572914123535,0.18313004076480865,0.39754199981689453,0.18576541543006897,0.3383986516662901
2022-01-25 10:30:00-08:00,2022-01-25 10:00:41.600000-08:00,Bowen,EF,0.7905625700950623,0.7905651330947876,0.790565013885498,0.7905650734901428,0.37153083086013794,0.6778568377649862
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Neutral,zeta,0.0,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Neutral,u_star,0.1930164335531851,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Neutral,Psi_M,0.0,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Neutral,Psi_H,0.0,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Neutral,r_aH,122.38308691525326,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Neutral,r_bH,8.05234328511882,14.256291868287398,1.7137585508759021,7.660817133614308,2.076538365615144,6.3592794129342165
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Neutral,r_H,130.4354302003719,136.63937878354065,124.09684546612917,130.04390404886757,2.076538365615378,107.28483340836597
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Neutral,L,-6.712262611779862,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Neutral,H,67.63609256445125,211.9058549963155,0.0,67.87094199425057,11.964032468032947,53.27983080593401
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Neutral,LE,355.2224724004928,471.18231201171875,89.96893138063763,355.12350250249494,22.04937535527039,298.0398901435667
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Neutral,ET,0.5189357216952647,0.688338582526867,0.13143338601484864,0.5187911390198028,0.03221138695306243,0.43539910197813947
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Neutral,EF,0.8393239147246626,1.0,0.29803393804573264,0.8394059523702754,0.03190429048248835,0.6992585911773894
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Dyer,zeta,-5.496834003720457,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Dyer,u_star,0.27069777484577406,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Dyer,Psi_M,2.131959908386886,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Dyer,Psi_H,3.303326673538636,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Dyer,r_aH,57.52434177694677,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Dyer,r_bH,6.877233530487121,12.175815782492425,1.4636631042573365,6.542844312113172,1.773501050525794,5.431245050020513
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Dyer,r_H,64.40157530743406,69.70015755943919,58.988004881204105,64.06718608905994,1.7735010505257656,52.86979402273251
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Dyer,L,-10.966533782720939,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Dyer,H,136.93471830720304,416.21710223019454,0.0,137.36414239389694,23.784556290090038,108.10057596440576
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Dyer,LE,285.9239061672859,471.18231201171875,0.0,285.2844718964011,33.24745018135584,243.21917682295168
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Dyer,ET,0.41769916073767976,0.688338582526867,0.0,0.41676502703100327,0.04857037742516297,0.35531287815723045
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Dyer,EF,0.6747774465505794,1.0,0.0,0.6748287568617096,0.06322597944010044,0.5702579601067379
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Brutsaert,zeta,-7.8475549236876185,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Brutsaert,u_star,0.23161807316325136,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Brutsaert,Psi_M,1.2442786083199322,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Brutsaert,Psi_H,3.360570627083215,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Brutsaert,r_aH,66.69897385530085,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Brutsaert,r_bH,7.4368366151288186,13.166566502197766,1.582761922755744,7.0752380200129785,1.9178114995013997,5.873187506963827
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Brutsaert,r_H,74.13581047042969,79.86554035749862,68.2817357780566,73.77421187531382,1.9178114995013462,60.87777234746972
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Brutsaert,L,-7.682054762846381,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Brutsaert,H,118.95937037445096,363.1428609818742,0.0,119.34163005800538,20.711886726800046,93.88185239514375
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Brutsaert,LE,303.8992116471034,471.18231201171875,0.0,303.35771848809,30.291321918677387,257.4378685543569
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Brutsaert,ET,0.44395883980253736,0.688338582526867,0.0,0.44316778584312144,0.04425184278107092,0.37608461313598024
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Brutsaert,EF,0.7174593467350836,1.0,0.0,0.717508373503254,0.055086770315079525,0.6037166133265687
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Bowen,zeta,,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Bowen,u_star,,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Bowen,Psi_M,,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Bowen,Psi_H,,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Bowen,r_aH,,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Bowen,r_bH,,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Bowen,r_H,97.01986694335938,696.5625610351562,-7.87099552154541,95.89985656738281,48.595401763916016,79.42600079706148
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Bowen,L,,,,,,
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Bowen,H,92.87567901611328,104.20108795166016,49.905555725097656,93.51667022705078,39.91260528564453,81.42490713844872
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Bowen,LE,327.0950622558594,366.9812316894531,175.76019287109375,329.3522644042969,129.69496154785156,286.766799526645
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Bowen,ET,0.47784557938575745,0.5361137986183167,0.2567637264728546,0.4811426103115082,0.17913560569286346,0.41893054126178897
2022-01-25 11:30:00-08:00,2022-01-25 11:04:28.900000-08:00,Bowen,EF,0.7788508534431458,0.7788519263267517,0.7788518071174622,0.7788518667221069,0.35823512077331543,0.6769258528697197
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Neutral,zeta,0.0,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Neutral,u_star,0.20153761114837349,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Neutral,Psi_M,0.0,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Neutral,Psi_H,0.0,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Neutral,r_aH,117.21001409983977,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Neutral,r_bH,7.545940917814925,13.951657952802655,1.6170892469324778,7.156134415734822,2.021974260395408,5.783564724412475
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Neutral,r_H,124.75595501765451,131.16167205264242,118.82710334677225,124.3661485155746,2.021974260395228,100.34100239834639
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Neutral,L,-6.733098689088538,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Neutral,H,80.97847443473837,234.94364418704782,0.0,82.0801211494467,15.59921698558715,64.58754759766198
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Neutral,LE,342.3024035211734,479.5247497558594,67.08565268795218,341.1911995829718,27.79244485745653,278.62669316746917
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Neutral,ET,0.5004838955879428,0.7011181117044124,0.09808662881109265,0.49885919278111984,0.040635621973688064,0.40738297884202934
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Neutral,EF,0.807512987048676,1.0,0.22211637540485593,0.805825443830914,0.04198953107464131,0.6544893515202301
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Dyer,zeta,-5.59169035802543,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Dyer,u_star,0.28325592045732095,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Dyer,Psi_M,2.1435098288315904,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Dyer,Psi_H,3.3186295622250546,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Dyer,r_aH,54.84362109158472,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Dyer,r_bH,6.439010238873077,11.905058545484213,1.3798748667097886,6.106385310396994,1.725366406551049,4.935160887591587
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Dyer,r_H,61.282631330457825,66.74867963706893,56.223495958294514,60.95000640198172,1.72536640655101,49.17943747954756
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Dyer,L,-10.781682856902501,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Dyer,H,164.7550700880693,477.2771419787333,0.0,166.97893401381128,31.096907201953492,131.76350696935972
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Dyer,LE,258.52673833571663,479.5247497558594,0.0,255.74563122961138,42.66342920967195,211.455737826144
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Dyer,ET,0.37799462634477415,0.7011181117044124,0.0,0.37392834079085435,0.06237864248206095,0.30917162813642207
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Dyer,EF,0.6084942943748061,1.0,0.0,0.6047536608577271,0.08345959463051643,0.4962072955920119
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Brutsaert,zeta,-7.9888519501271364,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Brutsaert,u_star,0.2418560649980889,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Brutsaert,Psi_M,1.244862068762767,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Brutsaert,Psi_H,3.3763609996898065,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Brutsaert,r_aH,63.71879296423581,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Brutsaert,r_bH,6.970342204242707,12.887435948244653,1.4937388920326171,6.6102698497769135,1.8677395803415242,5.342398745048084
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Brutsaert,r_H,70.68913516847853,76.60622891248046,65.21253185626843,70.32906281401273,1.867739580341539,56.74658840107734
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Brutsaert,L,-7.547024433170392,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Brutsaert,H,142.84106098803488,412.0705541488023,0.0,144.77503616984507,27.035299179166536,114.19342067375527
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Brutsaert,LE,280.4400034617426,479.5247497558594,0.0,278.07285247573316,38.722426130193604,229.02082009137584
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Brutsaert,ET,0.41003423863644406,0.7011181117044124,0.0,0.4065732026205252,0.05661646099150705,0.33485371715477197
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Brutsaert,EF,0.6605519475029882,1.0,0.0,0.6573413652653894,0.07260491140989664,0.537596254582267
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Bowen,zeta,,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Bowen,u_star,,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Bowen,Psi_M,,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Bowen,Psi_H,,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Bowen,r_aH,,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Bowen,r_bH,,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Bowen,r_H,138.71173095703125,919.8417358398438,-19.25991439819336,138.1269073486328,63.878231048583984,114.14244621144536
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Bowen,L,,,,,,
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Bowen,H,74.5210952758789,84.95858001708984,40.00846862792969,74.99009704589844,24.214767456054688,63.321441361309155
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Bowen,LE,346.093017578125,394.566162109375,185.8080596923828,348.2703857421875,134.50917053222656,294.078590539409
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Bowen,ET,0.5060253143310547,0.5768992304801941,0.2716718912124634,0.5092097520828247,0.1806417852640152,0.4299753436130155
2022-01-25 12:30:00-08:00,2022-01-25 12:07:29.900000-08:00,Bowen,EF,0.8228272199630737,0.8228275775909424,0.8228275179862976,0.8228275179862976,0.3715325891971588,0.6950406679492336
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Neutral,zeta,0.0,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Neutral,u_star,0.09925440596790434,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Neutral,Psi_M,0.0,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Neutral,Psi_H,0.0,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Neutral,r_aH,237.99609376348067,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Neutral,r_bH,11.16308013593153,19.880576488591547,2.675538814101703,10.651729105660731,2.8666399038648507,10.183317447240784
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Neutral,r_H,249.15917389941214,257.87667025207224,240.6716325775824,248.6478228691414,2.8666399038652255,228.18485053580602
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Neutral,L,-1.3196583448540344,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Neutral,H,39.29197836709174,127.31763941878438,0.0,39.55094033729536,7.4527853589429025,34.51837331119835
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Neutral,LE,344.31652459929984,432.4839172363281,136.14361713725552,344.4731037067715,18.630259897148633,318.78036305997506
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Neutral,ET,0.5039157535085819,0.63295091424413,0.19924955241385406,0.5041449109067573,0.027265846346055347,0.4665429492297853
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Neutral,EF,0.8969498097710069,1.0,0.5214252741161777,0.8968837247614829,0.02227338343416752,0.82616572635308
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Dyer,zeta,-19.878620780472502,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Dyer,u_star,0.16767078079333345,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Dyer,Psi_M,3.059028930691472,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Dyer,Psi_H,4.488024716800182,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Dyer,r_aH,75.74193650429248,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Dyer,r_bH,8.909721613928241,15.867520422756238,2.1354595425840928,8.501590948266951,2.2879853230305214,8.127731992994667
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Dyer,r_H,84.65165811822091,91.60945692704873,77.87739604687657,84.24352745255943,2.2879853230302487,77.50642647460212
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Dyer,L,-3.0333898708318263,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Dyer,H,115.55375410064738,372.6872218294186,0.0,116.36345344970282,21.286158304810986,101.57251158921589
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Dyer,LE,268.05511151188347,432.4839172363281,0.0,267.19600105427656,31.806433476344765,251.72625812882657
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Dyer,ET,0.3923052884450865,0.63295091424413,0.0,0.39104795903257655,0.04654950241004344,0.3684076074783366
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Dyer,EF,0.6970538824125624,1.0,0.0,0.6964532976125087,0.06342857521887453,0.6517502424261354
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Brutsaert,zeta,-46.41376777829225,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Brutsaert,u_star,0.11857976296374931,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Brutsaert,Psi_M,1.279159008678517,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Brutsaert,Psi_H,4.979030431452718,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Brutsaert,r_aH,97.57248731468073,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Brutsaert,r_bH,10.832713812849528,19.29221979175599,2.5963574493247035,10.336495985746424,2.7818029885072013,9.881946759146064
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Brutsaert,r_H,108.40520112753022,116.86470710643673,100.16884476400543,107.90898330042715,2.7818029885073643,99.2571608036419
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Brutsaert,L,-1.2984817188625692,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Brutsaert,H,90.23874552357779,291.16516360481825,0.0,90.87068540446148,16.66206881551974,79.31684157933029
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Brutsaert,LE,293.3697660684059,432.4839172363281,0.0,292.7852916402403,27.31733140247532,273.98189479184316
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Brutsaert,ET,0.4293539117735947,0.63295091424413,0.0,0.42849851898575475,0.03997959044673461,0.40097928242745157
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Brutsaert,EF,0.7634133320857341,1.0,0.0,0.7629670463641072,0.0496766163028941,0.709642812394201
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Bowen,zeta,,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Bowen,u_star,,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Bowen,Psi_M,,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Bowen,Psi_H,,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Bowen,r_aH,,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Bowen,r_bH,,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Bowen,r_H,158.09461975097656,1063.610107421875,-9.248774528503418,155.65347290039062,76.36190032958984,142.8260592734122
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Bowen,L,,,,,,
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Bowen,H,63.63346862792969,72.23811340332031,33.397098541259766,64.07670593261719,17.671371459960938,61.54467122379605
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Bowen,LE,317.3354797363281,360.24578857421875,166.54872131347656,319.5455322265625,136.53770446777344,306.9184666470492
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Bowen,ET,0.46442803740501404,0.5272286534309387,0.24374815821647644,0.4676627814769745,0.19093239307403564,0.4491827556962959
2022-01-25 13:30:00-08:00,2022-01-25 13:07:15.200000-08:00,Bowen,EF,0.8329723477363586,0.8329693078994751,0.8329691886901855,0.8329692482948303,0.377135694026947,0.7992206303146091
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Neutral,zeta,0.0,,,,,
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Neutral,u_star,0.20337376594521717,,,,,
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Neutral,Psi_M,0.0,,,,,
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Neutral,Psi_H,0.0,,,,,
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Neutral,r_aH,82.61257497116331,,,,,
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Neutral,r_bH,8.856634793536891,13.888532538848915,1.7558218469213034,8.590101670652162,2.002261147841942,5.791490440460965
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Neutral,r_H,91.46920976470068,96.50110751001223,84.36839681808462,91.20267664181547,2.00226114784178,65.7880905645583
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Neutral,L,-5.986203279158953,,,,,
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Neutral,H,111.4138077477967,245.0325706162569,25.49956297574046,111.76982833443705,14.484622154111056,76.83890536207517
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Neutral,LE,159.4321236136976,276.4900341701752,0.0,158.7830248260849,21.275602955521734,122.64738968710914
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Neutral,ET,0.23313864213800536,0.4043131940418262,0.0,0.23218946071504365,0.031111454023754915,0.17934808397024188
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Neutral,EF,0.5870557850371775,0.9135922145384758,0.0,0.5867652778306719,0.06361665231807101,0.4455315848744635
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Dyer,zeta,-0.4879961768682171,,,,,
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Dyer,u_star,0.2440091522821664,,,,,
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Dyer,Psi_M,0.783126425659189,,,,,
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Dyer,Psi_H,1.370137869782834,,,,,
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Dyer,r_aH,55.19919555121368,,,,,
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Dyer,r_bH,8.217549069073065,12.886350210431447,1.6291235350649742,7.970248704216986,1.8577800276340064,5.373582403136403
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Dyer,r_H,63.41674462028678,68.08554576164512,56.828319086278654,63.16944425543066,1.8577800276339278,45.4614753639117
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Dyer,L,-7.53871080632947,,,,,
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Dyer,H,160.68961309661964,353.3309723631352,36.24217504180699,161.10630606962542,20.63214287249199,111.18789794535385
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Dyer,LE,110.1750670982237,264.27152969546364,0.0,109.34812021840722,27.08971357167535,88.32173869110292
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Dyer,ET,0.1611097246812111,0.3864459946492274,0.0,0.1599004748242127,0.0396134661877369,0.12915345893280422
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Dyer,EF,0.40458392061619963,0.8770858792759435,0.0,0.4042153331638433,0.08996425967066783,0.3201800174111204
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Brutsaert,zeta,-0.4968927711691147,,,,,
2022-01-25 14:30:00-08:00,2022-01-25 14:01:40.700000-08:00,Brutsaert,u_star,0.2397548443507355,,,,,
